100 4950
12 61 0.03847189410361662
12 62 0.9790604302960714
12 63 0.2848792996924915
12 64 0.5967188200670088
12 65 0.1630400332889571
12 66 0.7722917521032103
12 67 0.2818900117645843
12 68 0.45307247508720305
12 69 0.35644438836065995
12 70 0.3247131126935827
12 71 0.9255805666298612
12 72 0.8062187024847339
12 73 0.910378606114562
12 74 0.42206267971325906
12 75 0.6817107068000188
12 76 0.4241245051154332
12 77 0.43719473076932736
12 78 0.6969681691815052
12 79 0.7621167329471861
12 80 0.6652275238597466
12 81 0.701871495052503
12 82 0.8238778642157154
12 83 0.45028453237785526
12 84 0.6558867612382876
12 85 0.4535993375285322
12 86 0.3231834025891098
12 87 0.8627876811547146
12 88 0.41587111842473723
12 89 0.14880050322521132
12 90 0.992116876803187
12 91 0.550022734758425
12 92 0.977622460656946
12 93 0.7698986565203978
12 94 0.17982625070423885
12 95 0.387128993127686
12 96 0.6618086072632159
12 97 0.9638016561964888
12 98 0.9286788022625189
12 99 0.3735697749787932
12 100 0.05276087317192357
13 14 0.9232544993195663
13 15 0.058486407967418885
13 16 0.9014115473287814
13 17 0.05352025425124718
13 18 0.13236463132837972
13 19 0.13941658983555538
13 20 0.7964788201271356
13 21 0.11592501453251913
13 22 0.5070758236750115
13 23 0.8554308834575234
13 24 0.7989468868456122
13 25 0.13733818951847399
13 26 0.17206800661248012
13 27 0.7788360832323772
13 28 0.02116922002072874
13 29 0.09863854054882693
13 30 0.09482489754560464
13 31 0.525404798607747
13 32 0.25342986167076587
13 33 0.7520145973815427
13 34 0.3474248385498572
13 35 0.24560644429884937
13 36 0.3585032734772995
13 37 0.8230035158340343
13 38 0.24415572109564854
13 39 0.3428749575026685
13 40 0.02779965849811017
13 41 0.09510219472952497
13 42 0.5301699835672627
13 43 0.7204805631000379
13 44 0.42782851159577673
13 45 0.2696029898613854
13 46 0.2798183116974198
13 47 0.664375265000569
13 48 0.8042700946636001
13 49 0.7264201289582669
13 50 0.7047518705851838
13 51 0.8615890458833786
13 52 0.2911988085429955
13 53 0.5990122158453364
13 54 0.6173691900912531
13 55 0.8511198579876839
13 56 0.45581169353144046
13 57 0.10920894248002833
13 58 0.5042278808866194
13 59 0.31589763874985544
13 60 0.23759378150875465
13 61 0.7474005687154271
13 62 0.1956273839515379
13 63 0.28680622411628853
13 64 0.7337701726394249
13 65 0.9816657946420909
13 66 0.8873068059696576
13 67 0.6308096277171699
13 68 0.6651405007382502
13 69 0.7158989370605807
13 70 0.9557530735548986
13 71 0.8524512545044253
13 72 0.9627190681274653
13 73 0.43585514238681633
13 74 0.11227717413191951
13 75 0.27797828162374416
13 76 0.06301971444940324
13 77 0.7329534474027818
13 78 0.5703518797221043
13 79 0.3286486542355944
13 80 0.1629945058606126
13 81 0.051806119208250956
13 82 0.22179558410019307
13 83 0.7897811299269694
13 84 0.6611630322467699
13 85 0.6706549038137094
13 86 0.17633929202930054
13 87 0.37540801474745855
13 88 0.19033620711142285
13 89 0.9659294187849109
13 90 0.6045836283283118
13 91 0.8408777326480389
13 92 0.3362757412629439
13 93 0.11311259918545002
13 94 0.6835865747809028
13 95 0.30688799464118666
13 96 0.038984523472958776
13 97 0.578395263832122
13 98 0.25667688098336494
13 99 0.48646965270203835
13 100 0.2138703640828914
14 15 0.08954548946169938
14 16 0.13166656318633552
14 17 0.4867894902836921
14 18 0.1782898161201919
14 19 0.1924386529941301
14 20 0.18064553325622024
14 21 0.05985335971986194
14 22 0.8917649367279579
14 23 0.9576157927621004
14 24 0.15034733562365754
14 25 0.785263521707522
14 26 0.9449771547042107
14 27 0.03365090208076471
14 28 0.07502286235907651
14 29 0.051416655490169716
14 30 0.5198294521037092
14 31 0.014953363644839568
14 32 0.6333182006255703
14 33 0.2891962300001456
14 34 0.8234216024300791
14 35 0.06811433644600151
14 36 0.04355025079317809
14 37 0.9551863629806426
14 38 0.17143346450523655
14 39 0.4860284487857379
14 40 0.7928799732347525
14 41 0.46770044521625753
14 42 0.6590245596789264
14 43 0.6898771520227888
14 44 0.5590675557149852
14 45 0.9500887351203263
14 46 0.6694232156474728
14 47 0.6789813865334353
14 48 0.37994704831192605
14 49 0.46838497418692215
14 50 0.16295572430474226
14 51 0.4355883532387814
14 52 0.03048842351437242
14 53 0.7738584187961925
14 54 0.5076281280895275
14 55 0.4007940674762869
14 56 0.816667656056758
14 57 0.006311279742028497
14 58 0.38365122667521356
14 59 0.3070827043621359
14 60 0.5630919656393194
14 61 0.016684595791382595
14 62 0.8807144470505981
14 63 0.6588365384019305
14 64 0.8741972082595924
14 65 0.530733811129678
14 66 0.5331171137725229
14 67 0.5835295746965139
14 68 0.7319832895536882
14 69 0.44126519804632636
14 70 0.4992584738825464
14 71 0.9927992440664389
14 72 0.7214289671410177
14 73 0.18189143246252326
14 74 0.30731358651296736
14 75 0.7363213767296984
14 76 0.9533277916010847
14 77 0.564446088864672
14 78 0.5483177051450903
14 79 0.9976972965001398
14 80 0.2256869702123614
14 81 0.5713154273342135
14 82 0.04605431521855452
14 83 0.06303660371459585
14 84 0.4848876122507241
14 85 0.9721092730095572
14 86 0.32374150759035947
14 87 0.06571451604866763
14 88 0.08598956751998943
14 89 0.8814826308404468
14 90 0.9545894875937103
14 91 0.46500237939113687
14 92 0.5599991786802856
14 93 0.5363192662479906
14 94 0.8130731567725139
14 95 0.18141126954056463
14 96 0.0654082923955499
14 97 0.8084118806400592
14 98 0.11760339997054647
14 99 0.31021461124525707
14 100 0.48840770846282744
15 16 0.11995614176078839
15 17 0.7262218798223794
15 18 0.9936225281577884
15 19 0.955026667007578
15 20 0.27397930775346224
15 21 0.19558063902506428
15 22 0.09167937882408828
15 23 0.017715115761734568
15 24 0.8207927642982382
15 25 0.6669299239502028
15 26 0.33393480464775993
15 27 0.43577814359298017
15 28 0.7654866192578152
15 29 0.3215302134661392
15 30 0.23265263405877545
15 31 0.7582770595734458
15 32 0.9387783153092095
15 33 0.6072708843063989
15 34 0.9680093245851976
15 35 0.5981140103115342
15 36 0.2122421695602822
15 37 0.6128679281823002
15 38 0.20122340404439099
15 39 0.952658655150328
15 40 0.5562321757189794
15 41 0.5874332979889673
15 42 0.729470234191261
15 43 0.7333366505152314
15 44 0.11815917724373948
15 45 0.7982461917714551
15 46 0.6436307040091148
15 47 0.04166746301950719
15 48 0.46777423450035116
15 49 0.9848356572087074
15 50 0.46975593270294536
15 51 0.7255610486812821
15 52 0.5337499749355121
15 53 0.2778084218759651
15 54 0.11976757540502891
15 55 0.3527789654587865
15 56 0.6979557510469082
15 57 0.22975386107185325
15 58 0.18487168537555387
15 59 0.5354407120727241
15 60 0.4378233783115102
15 61 0.5777897263278411
15 62 0.5750403993115559
15 63 0.6347408723066672
15 64 0.14344487001385264
15 65 0.6116739028750552
15 66 0.04142174960836709
15 67 0.8574849559558873
15 68 0.11121582964129972
15 69 0.2208919435340967
15 70 0.020240840554630712
15 71 0.1364466016614856
15 72 0.4504690090297143
15 73 0.8611168094991227
15 74 0.3308007543353153
15 75 0.6582726509165138
15 76 0.13952568868766313
15 77 0.047597902145854465
15 78 0.569973290274872
15 79 0.831894061359872
15 80 0.07094576060423796
15 81 0.7207564761343518
15 82 0.9113433264980526
15 83 0.4733869176652087
15 84 0.9965027375364619
15 85 0.7001321776358311
15 86 0.8247588203633938
15 87 0.563090408555347
15 88 0.872218547760206
15 89 0.3147011218849517
15 90 0.48460538127608077
15 91 0.2083368541553805
15 92 0.5388591768874458
15 93 0.6577237308844672
15 94 0.8664527213422218
15 95 0.05023764591111468
15 96 0.49531780404457315
15 97 0.6621843665551286
15 98 0.6075901374587004
15 99 0.18639944547483478
15 100 0.22461709846540767
16 17 0.2820444330851053
16 18 0.9907446293533381
16 19 0.04885766468662889
16 20 0.33984200856055313
16 21 0.4646535838431719
16 22 0.7019071583459837
16 23 0.6991073356235049
16 24 0.6743088988702912
16 25 0.5935192910375673
16 26 0.43017297559569223
16 27 0.398879990870454
16 28 0.39120897070908234
16 29 0.5888912166229572
16 30 0.11483567872821676
16 31 0.8180161790447228
16 32 0.16739114263985755
16 33 0.43912734622433836
16 34 0.2017254290221151
16 35 0.41001124889144547
16 36 0.29979425854608843
16 37 0.3696767049663522
16 38 0.957366750746004
16 39 0.7291655813590991
16 40 0.25961842123559975
16 41 0.4096365738215154
16 42 0.6861035148879531
16 43 0.28017574496279574
16 44 0.19829687467015367
16 45 0.9300677789764195
16 46 0.4738193718634116
16 47 0.08098317582676762
16 48 0.9971913603084941
16 49 0.5068224215953979
16 50 0.14401764013959362
16 51 0.973328797531156
16 52 0.9738367045846682
16 53 0.4252554046338384
16 54 0.10617745321718852
16 55 0.8993578422581879
16 56 0.6901311739923562
16 57 0.5142389534405635
16 58 0.8758068901206197
16 59 0.197717937691812
16 60 0.6274260421971993
16 61 0.8717498343542925
16 62 0.9102901783237017
16 63 0.8438636593905732
16 64 0.21074696726051378
16 65 0.6014749098080343
16 66 0.949288460111379
16 67 0.7408053009324004
16 68 0.5791984955240854
16 69 0.9755758210430445
16 70 0.033372937241590295
16 71 0.4616741415739951
16 72 0.6575358276697638
16 73 0.7478960459597711
16 74 0.13719845116835838
16 75 0.8984802511147609
16 76 0.36739637802829694
16 77 0.8041347300390715
16 78 0.7304614095150356
16 79 0.8355711985092615
16 80 0.36398837123198136
16 81 0.7322111594553131
16 82 0.31800994371651536
16 83 0.8453812039641592
16 84 0.18585099754145362
16 85 0.40839643511724055
16 86 0.7090001828477043
16 87 0.42653979131547315
16 88 0.8201276528301357
16 89 0.19780472199866983
16 90 0.5273920038718588
16 91 0.17919700182849396
16 92 0.5077686334000242
16 93 0.10645082355650048
16 94 0.43843957270336886
16 95 0.7811698162131094
16 96 0.7016633226848812
16 97 0.1255568820776316
16 98 0.5700828200015388
16 99 0.9075932954911005
16 100 0.9620117827561655
17 18 0.9002907113072911
17 19 0.06746563146130613
17 20 0.8079133684073516
17 21 0.17331145361843336
17 22 0.8686843881359597
17 23 0.22521447000561245
17 24 0.2800724152355054
17 25 0.5866463956442556
17 26 0.3916458811561868
17 27 0.97288243358731
17 28 0.48046006624382365
17 29 0.5931625367189745
17 30 0.36814018817837635
17 31 0.6101089050914456
17 32 0.6761604067583157
17 33 0.6863307211921134
17 34 0.5210935964992838
17 35 0.2460246756622405
17 36 0.8096221321921651
17 37 0.3236967364213317
17 38 0.3797343985424555
17 39 0.22323398800389727
17 40 0.8482989467644745
17 41 0.6854796923018416
17 42 0.08392154260408902
17 43 0.23468467852255737
17 44 0.5945598671124491
17 45 0.9014525403171993
17 46 0.23072048014958568
17 47 0.1787087010420808
17 48 0.4566124565549421
17 49 0.31790949320327855
17 50 0.5713659955891117
17 51 0.5928767827540425
17 52 0.28096001867380294
17 53 0.7656009151628319
17 54 0.19170062361885332
17 55 0.6902922765319819
17 56 0.21250707345352038
17 57 0.8880901246942989
17 58 0.11687316047935059
17 59 0.40878499725007944
17 60 0.35988118490927545
17 61 0.22223070574840198
17 62 0.31828868209499217
17 63 0.1625841124090106
17 64 0.7154472946434707
17 65 0.6479249255901962
17 66 0.8306988637517417
17 67 0.23510886138062315
17 68 0.4361848056121238
17 69 0.7056247897193932
17 70 0.16350826681548447
17 71 0.6529404239670603
17 72 0.9235907605829162
17 73 0.9708053904435777
17 74 0.267978170011683
17 75 0.6349171406488326
17 76 0.8972193602657297
17 77 0.5726455142134249
17 78 0.9108421027694311
17 79 0.3524018862565862
17 80 0.43942335468494975
17 81 0.2714840525113553
17 82 0.4387337690380477
17 83 0.9873498021350563
17 84 0.23267686584979141
17 85 0.8015309141033043
17 86 0.4290305113567554
17 87 0.33392428351382086
17 88 0.36763571045449905
17 89 0.2914109002064761
17 90 0.6280731114329129
17 91 0.02900884570050688
17 92 0.7458329505025268
17 93 0.002180853719224829
17 94 0.3367483219732955
17 95 0.0025955527915469956
17 96 0.0006208519702742832
17 97 0.23858987100242368
17 98 0.666483318924763
17 99 0.0023519908865473615
17 100 0.024731378779872082
18 19 0.975069837636345
18 20 0.24627530202770498
18 21 0.8802101538717497
18 22 0.07810231624629493
18 23 0.1933220553999938
18 24 0.39530658477972924
18 25 0.9580423561774959
18 26 0.9212172384301672
18 27 0.88807603008621
18 28 0.11766934340502899
18 29 0.36486979623218774
18 30 0.43739007742582714
18 31 0.4480615757530514
18 32 0.7253658599507077
18 33 0.21196552246634615
18 34 0.23516617625090175
18 35 0.7873360040912502
18 36 0.0890469140327863
18 37 0.7484146489988454
18 38 0.15419638091491072
18 39 0.2667911792497445
18 40 0.4159835782508686
18 41 0.3613556908332557
18 42 0.925290109995035
18 43 0.5624283163055281
18 44 0.10471428711104813
18 45 0.05531834350070297
18 46 0.07939371457783218
18 47 0.4701857255317957
18 48 0.395023235013118
18 49 0.1727333741442707
18 50 0.4309186548508306
18 51 0.4283182185735982
18 52 0.1755433105406684
18 53 0.7512557457474556
18 54 0.1587647360841813
18 55 0.8770611051429102
18 56 0.5366231655326702
18 57 0.6434951240434282
18 58 0.25767948088557113
18 59 0.11751841772699378
18 60 0.6779042098725587
18 61 0.13768168069558495
18 62 0.32190689314775156
18 63 0.6728718027749185
18 64 0.7428317895485379
18 65 0.3079406150959719
18 66 0.6638411319058308
18 67 0.41987733010128614
18 68 0.025184863420271486
18 69 0.7398816581357508
18 70 0.2884700811469615
18 71 0.42178377531519806
18 72 0.7514406183302577
18 73 0.2504367590478134
18 74 0.10287392637156578
18 75 0.1677935887853661
18 76 0.09710197412284471
18 77 0.12687666410257292
18 78 0.681571283572765
18 79 0.3812246573958079
18 80 0.7630620098291778
18 81 0.8069434918579477
18 82 0.3615383848057361
18 83 0.2173536548324454
18 84 0.6821090535561667
18 85 0.9080899191765168
18 86 0.7961106046026456
18 87 0.11049939482850768
18 88 0.06852708434724109
18 89 0.5706248157404786
18 90 0.7649316642339414
18 91 0.5307819603470827
18 92 0.8113500460786098
18 93 0.8287893755729899
18 94 0.910093227289754
18 95 0.012926340959623972
18 96 0.7562789858982609
18 97 0.8307583609228871
18 98 0.2411519777971114
18 99 0.9342058175183897
18 100 0.690315177468631
19 20 0.3174165698959135
19 21 0.5836756287086752
19 22 0.3172081621562288
19 23 0.7121400126940628
19 24 0.7127842478419872
19 25 0.1907209038386649
19 26 0.13632393573255364
19 27 0.6527144528874299
19 28 0.8053991198315517
19 29 0.9729445620557295
19 30 0.7204302724802603
19 31 0.6138982845747498
19 32 0.44254117339991916
19 33 0.71806410128577
19 34 0.7865136535919177
19 35 0.13474566620450235
19 36 0.05088349292851213
19 37 0.1478415069235861
19 38 0.3561350746663514
19 39 0.7523567357792542
19 40 0.7870133286236256
19 41 0.4415277719016516
19 42 0.0005666865220005368
19 43 0.8111729726356847
19 44 0.6135485705427186
19 45 0.9738024433548905
19 46 0.3020224448836163
19 47 0.17958350448892746
19 48 0.36086293407054404
19 49 0.8194150959570317
19 50 0.5942750829637362
19 51 0.948107271366712
19 52 0.615175971139045
19 53 0.3414299893830116
19 54 0.098789409570883
19 55 0.4841476612334009
19 56 0.9692626438165391
19 57 0.003648602945197088
19 58 0.46318425637303173
19 59 0.21544341530073297
19 60 0.47339156733764554
19 61 0.9697545353220786
19 62 0.2913100513316347
19 63 0.6740420924062138
19 64 0.04200708992338398
19 65 0.813766085399121
19 66 0.13399680907720768
19 67 0.9111185808582768
19 68 0.6494510098064004
19 69 0.593059631270199
19 70 0.6763378105026943
19 71 0.9862804671432586
19 72 0.9462535024880344
19 73 0.13119289396895895
19 74 0.49982947466222205
19 75 0.7914809200577336
19 76 0.867099824004931
19 77 0.25939582551130114
19 78 0.6663693263385401
19 79 0.9240317067311918
19 80 0.17307052057385186
19 81 0.7886951404460902
19 82 0.013992305931113891
19 83 0.5145920626608685
19 84 0.972651862592696
19 85 0.7608395157431217
19 86 0.4442314505579399
19 87 0.413084406314006
19 88 0.30221968640946106
19 89 0.9134959882729143
19 90 0.5823265338836663
19 91 0.19136167731145415
19 92 0.8360745622464862
19 93 0.8314694091105982
19 94 0.8271969782089046
19 95 0.03410204789741622
19 96 0.48989403758642514
19 97 0.16001471106064136
19 98 0.26466755382252427
19 99 0.27554778344313524
19 100 0.35932769311683277
20 21 0.9382431408153561
20 22 0.623706004569395
20 23 0.7379004276280395
20 24 0.5411300871366308
20 25 0.2591550169319943
20 26 0.9078733822149136
20 27 0.44485416125259736
20 28 0.3165382928188133
20 29 0.892587308569058
20 30 0.4699958482784964
20 31 0.5973890812268375
20 32 0.4847868588341644
20 33 0.27453672791170314
20 34 0.7288423109458432
20 35 0.10015156827975857
20 36 0.7318633239027638
20 37 0.3480747033257089
20 38 0.575599407467683
20 39 0.22883644549353954
20 40 0.27680844022393314
20 41 0.7997356718651261
20 42 0.061305450339281364
20 43 0.9555526058123286
20 44 0.2716018150293219
20 45 0.28766250873952737
20 46 0.10756105342520028
20 47 0.24213310876353034
20 48 0.45792902926877854
20 49 0.935999631011167
20 50 0.621337728591806
20 51 0.9069303508819757
20 52 0.03841031779543114
20 53 0.6150865860123901
20 54 0.7414095265913575
20 55 0.9830767928134744
20 56 0.9379436479040242
20 57 0.48320689658954774
20 58 0.3467069946396524
20 59 0.936840133639549
20 60 0.28664443909625337
20 61 0.8488030976456133
20 62 0.7948957377889874
20 63 0.019215680029527893
20 64 0.11627931005486136
20 65 0.97883048279735
20 66 0.5508752853533497
20 67 0.027025998896527792
20 68 0.28365813279281016
20 69 0.6133356514796601
20 70 0.8352842873334517
20 71 0.7816656417441928
20 72 0.9182727361230169
20 73 0.7794266016559372
20 74 0.9047090095083006
20 75 0.33704731144514444
20 76 0.08563493480772977
20 77 0.7159422540040702
20 78 0.8395532914951709
20 79 0.5285585796709733
20 80 0.6327993648427593
20 81 0.8980641600774205
20 82 0.23267429581924337
20 83 0.8747482351514735
20 84 0.463312521960466
20 85 0.5398268527449502
20 86 0.61093882063291
20 87 0.7055077254457379
20 88 0.10078557902470353
20 89 0.038436568463802834
20 90 0.5892953457293134
20 91 0.7184404438690054
20 92 0.7497247848274082
20 93 0.1541977911260023
20 94 0.7188674569504031
20 95 0.03947420576939786
20 96 0.3690385343122885
20 97 0.6771203158135639
20 98 0.986378053744117
20 99 0.32721745736437646
20 100 0.9893273025009592
21 22 0.9736220100793895
21 23 0.8371304601988281
21 24 0.6371965422878433
21 25 0.7338417246878779
21 26 0.6956500392903058
21 27 0.42822495089523815
21 28 0.6503246533033455
21 29 0.35193994129216943
21 30 0.25812255944633733
21 31 0.4221306098765434
21 32 0.1511479837191254
21 33 0.8203069432388649
21 34 0.5186717420531372
21 35 0.13820165073873725
21 36 0.6938584552622042
21 37 0.139614168898905
21 38 0.42430173780738123
21 39 0.23518793603734167
21 40 0.4740340911909271
21 41 0.21533101909449182
21 42 0.39479785604965145
21 43 0.7183622600961139
21 44 0.5761765942416082
21 45 0.9738556062539803
21 46 0.08162586551501716
21 47 0.39232867836089635
21 48 0.8913947862464477
21 49 0.9602092981417407
21 50 0.14390930505435984
21 51 0.4958390869499677
21 52 0.5750010565965954
21 53 0.750413711162347
21 54 0.889614549734138
21 55 0.8823593445070065
21 56 0.8160855578196907
21 57 0.7367605388337964
21 58 0.31167210673448265
21 59 0.5740415282657019
21 60 0.9418175463325217
21 61 0.19087327464679982
21 62 0.9601073417507646
21 63 0.5424817008593433
21 64 0.3933935630120432
21 65 0.11551471969832738
21 66 0.6840677517190422
21 67 0.018798131300636234
21 68 0.3533712786256119
21 69 0.3949021448701533
21 70 0.7442005588826007
21 71 0.44420587425901603
21 72 0.3995316210617662
21 73 0.36689341689450394
21 74 0.8077448396905266
21 75 0.6587919029486218
21 76 0.5084289092906886
21 77 0.2833680695038091
21 78 0.09484441712083802
21 79 0.9661674326359456
21 80 0.46082128967598657
21 81 0.06240056002096528
21 82 0.8084997659242652
21 83 0.42561171203856385
21 84 0.36794796298022925
21 85 0.2566003630123701
21 86 0.8152030332121926
21 87 0.892001306091725
21 88 0.23642522518894227
21 89 0.3518433823281647
21 90 0.027674789734752347
21 91 0.6321133193247385
21 92 0.20231383220519594
21 93 0.06711040093543774
21 94 0.915578352208921
21 95 0.8168226443636513
21 96 0.05338604265433078
21 97 0.24377600471339034
21 98 0.537606870534964
21 99 0.6486023574451071
21 100 0.7172339426838963
22 23 0.9581412340914501
22 24 0.47274184685801257
22 25 0.50280351365276
22 26 0.3852984767861979
22 27 0.5546375784493787
22 28 0.8227289412121698
22 29 0.24765349481583743
22 30 0.2537130205903181
22 31 0.6138249551403663
22 32 0.3182598171959615
22 33 0.1808376911759565
22 34 0.5459731114017331
22 35 0.18201647981662894
22 36 0.25162285647857474
22 37 0.06925254874711795
22 38 0.38978526455125007
22 39 0.23985803134324069
22 40 0.2529618212587481
22 41 0.7795389252088059
22 42 0.4295989176495114
22 43 0.8105402078439808
22 44 0.8414029628148911
22 45 0.7858654026567139
22 46 0.2854581183207128
22 47 0.02333003440187109
22 48 0.2157466397286696
22 49 0.9900406791463058
22 50 0.5389964152395065
22 51 0.05268443201928563
22 52 0.6148441597105581
22 53 0.4598679384443287
22 54 0.7766094475659711
22 55 0.6376664948865054
22 56 0.7291745309040062
22 57 0.2212485566500666
22 58 0.8420024269984384
22 59 0.02508523015823061
22 60 0.754083909613657
22 61 0.2829512810249146
22 62 0.6204266087268948
22 63 0.034505449712857295
22 64 0.09576582942078937
22 65 0.7653687240416704
22 66 0.23517844972823387
22 67 0.3553892802195825
22 68 0.635720898232141
22 69 0.7722828638004651
22 70 0.91034739166567
22 71 0.78674569992659
22 72 0.04009035822387197
22 73 0.5934942841363517
22 74 0.0717113591418993
22 75 0.06613692514566583
22 76 0.20197889431370908
22 77 0.5563227245452097
22 78 0.89846113659773
22 79 0.42593066986511574
22 80 0.2769534323380568
22 81 0.09838925321180836
22 82 0.41827631766768436
22 83 0.12601275390210465
22 84 0.2899489668026204
22 85 0.8971913920660382
22 86 0.06256803641117858
22 87 0.3075850485093313
22 88 0.25422752017722994
22 89 0.6617006137462365
22 90 0.5101034210510206
22 91 0.35698903990947894
22 92 0.7122446581037473
22 93 0.8274798136004934
22 94 0.7136398214656301
22 95 0.7496027951691265
22 96 0.9023679384648364
22 97 0.32430021298865364
22 98 0.9617730001787609
22 99 0.5574389232122473
22 100 0.6834511319887097
23 24 0.4377527369222416
23 25 0.4383694680006809
23 26 0.9266584782308915
23 27 0.9532211537365362
23 28 0.08454522372750839
23 29 0.6593552984167939
23 30 0.3271603583530468
23 31 0.7560301553622267
23 32 0.7656375806669043
23 33 0.1768446163536348
23 34 0.47347395975144624
23 35 0.6142208245671056
23 36 0.8360878712505999
23 37 0.8231858683146558
23 38 0.837428450983062
23 39 0.17482612002063846
23 40 0.4880914545967131
23 41 0.39596064804126896
23 42 0.44795594900432445
23 43 0.860964689205414
23 44 0.09247243140415862
23 45 0.18554846333940211
23 46 0.18526548608990157
23 47 0.048218810336747686
23 48 0.018720638787625976
23 49 0.5561903018202788
23 50 0.1883271883279075
23 51 0.33208685653128844
23 52 0.19537040650077375
23 53 0.08142847688470634
23 54 0.16422541137627067
23 55 0.3971893834115696
23 56 0.19677555233548172
23 57 0.7655063800655298
23 58 0.31967655845406684
23 59 0.08528102775391566
23 60 0.11533992706540874
23 61 0.7523723377372771
23 62 0.2897119368604789
23 63 0.9373460187298206
23 64 0.3618010715190627
23 65 0.7711610741283466
23 66 0.7379715996973876
23 67 0.5893662223205914
23 68 0.3469511973316102
23 69 0.43769807879177625
23 70 0.18885172297635178
23 71 0.9204630263895963
23 72 0.9533842031998273
23 73 0.2395847525268795
23 74 0.6795724305407237
23 75 0.5873658085525137
23 76 0.443271442651635
23 77 0.5117816777488037
23 78 0.15577519832622588
23 79 0.4599651654550637
23 80 0.42565176748750244
23 81 0.0935276455605426
23 82 0.06835483549836119
23 83 0.9487914933507003
23 84 0.5939726618361166
23 85 0.1636378952968598
23 86 0.6165682907926867
23 87 0.07493518045537395
23 88 0.08743007140318437
23 89 0.3055055659986895
23 90 0.44882515986047855
23 91 0.20901516715290702
23 92 0.9713020483117561
23 93 0.03428452924789782
23 94 0.7742314165981782
23 95 0.15365018212485682
23 96 0.11620708030637517
23 97 0.20456483363368705
23 98 0.9400088336827132
23 99 0.3236496125168402
23 100 0.9702523622552565
24 25 0.7566823091306237
24 26 0.09911184351548097
24 27 0.34327181100790904
24 28 0.5770856351877538
24 29 0.8833845160880115
24 30 0.6345880210241638
24 31 0.41271934935958177
24 32 0.05404563738374357
24 33 0.7486407454161641
24 34 0.9990383330939274
24 35 0.3864769628310275
24 36 0.3857022524810766
24 37 0.7628647715786873
24 38 0.671921215310549
24 39 0.3574657738311483
24 40 0.10633589469431193
24 41 0.76454118679109
24 42 0.4355644891803314
24 43 0.56049518629236
24 44 0.5844755252518428
24 45 0.44817212739632006
24 46 0.9841885482436256
24 47 0.258592292210834
24 48 0.5962479051355724
24 49 0.05982585261250617
24 50 0.2901378674666505
24 51 0.8240437326534626
24 52 0.9815062288644727
24 53 0.4612746695351435
24 54 0.9632293675682253
24 55 0.8597181707449719
24 56 0.5757921527941848
24 57 0.16981064477813468
24 58 0.6889194829853225
24 59 0.5844061371416185
24 60 0.6711967701793641
24 61 0.41092719345731066
24 62 0.5335426933072787
24 63 0.5382092252024917
24 64 0.7852802228943542
24 65 0.9042920737138651
24 66 0.5372388024229361
24 67 0.1523892429146072
24 68 0.3572955459827223
24 69 0.4749781305279901
24 70 0.7960635605575006
24 71 0.7507771736991435
24 72 0.7520514473344901
24 73 0.2717879125001825
24 74 0.5674677706030852
24 75 0.32131883962159324
24 76 0.5040337949527739
24 77 0.15321595434693247
24 78 0.8503320820289612
24 79 0.8727835390260567
24 80 0.9621174208388068
24 81 0.46745811346454413
24 82 0.7862164612496497
24 83 0.22977850677704226
24 84 0.5674190480848857
24 85 0.5748970497059818
24 86 0.047397322166622624
24 87 0.6169124590659208
24 88 0.02572937453002533
24 89 0.6913197073505761
24 90 0.7629570671361655
24 91 0.3886525391949781
24 92 0.7702844315105134
24 93 0.5278864322911467
24 94 0.05677036775373723
24 95 0.24525450298016727
24 96 0.7532062842262747
24 97 0.6513556439559507
24 98 0.796762332187353
24 99 0.3332972260189433
24 100 0.6695978080834856
25 26 0.016154063079696024
25 27 0.5170469889262113
25 28 0.31222552158754713
25 29 0.4394432881511202
25 30 0.6122443001248331
25 31 0.3308766746099916
25 32 0.40179244794299984
25 33 0.48623707265134397
25 34 0.5749538403867899
25 35 0.1677765070555013
25 36 0.7229170142793304
25 37 0.29399417707168585
25 38 0.0055524162351023865
25 39 0.0023477124475357325
25 40 0.9517501878768959
25 41 0.5072964034414358
25 42 0.8853116464149798
25 43 0.9523713086223884
25 44 0.9930954229783657
25 45 0.24114794691769303
25 46 0.5207949740175372
25 47 0.08631609000164386
25 48 0.7031556611543376
25 49 0.556049596863946
25 50 0.22695288956707116
25 51 0.9746911245129506
25 52 0.04928705669264377
25 53 0.7069883618214478
25 54 0.6558693051591007
25 55 0.9263363703030317
25 56 0.7086730599414653
25 57 0.9416362161036996
25 58 0.9535807106997459
25 59 0.6591021264506889
25 60 0.9502331962430652
25 61 0.24160988135497197
25 62 0.8184831177500975
25 63 0.46633631931517316
25 64 0.17575882311646784
25 65 0.7230059270849122
25 66 0.5745868301902666
25 67 0.18969630138023397
25 68 0.6940057328320482
25 69 0.7798132914222262
25 70 0.038933983788314475
25 71 0.6003775947849755
25 72 0.6094112496604978
25 73 0.6380679456297607
25 74 0.3353245409391977
25 75 0.22150707239058554
25 76 0.5362859914322892
25 77 0.20653825409814042
25 78 0.8673520866498254
25 79 0.3197383981375945
25 80 0.48882490954618674
25 81 0.9851657974695782
25 82 0.4869520129003735
25 83 0.15005818231945356
25 84 0.8199620068780279
25 85 0.12067415283737348
25 86 0.27705223936760326
25 87 0.7572736330244698
25 88 0.8678138768585903
